IPAddress,Day,Month,Year,HH,RequestType,API,StatusCode,Bytes,Refferer,UserAgent,ResponseTime,Browser,Os,Device
63.191.150.179,27,12,2037,12,POST,/usr/admin/developer,403,4973,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",3355,Chrome,Windows,Others
41.195.66.152,27,12,2037,12,POST,/usr/admin,303,5010,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,2120,Mozilla,Windows,Others
27.71.214.138,27,12,2037,12,POST,/usr/register,500,4965,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",2280,Chrome,Windows,Others
161.167.5.63,27,12,2037,12,POST,/usr/admin/developer,500,4938,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",3354,Others,Windows,Others
202.167.99.194,27,12,2037,12,POST,/usr/login,303,4965,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,1365,Mozilla,Windows,Others
148.207.251.102,27,12,2037,12,POST,/usr/login,404,4990,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",2482,Chrome,Linux,Mobile
15.225.255.223,27,12,2037,12,POST,/usr/admin/developer,304,4997,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",855,Chrome,Windows,Others
111.11.3.66,27,12,2037,12,POST,/usr/admin,502,5016,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,1794,Mozilla,Linux,Mobile
162.248.59.242,27,12,2037,12,POST,/usr,403,4997,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",2812,Others,Linux,Mobile
251.108.111.104,27,12,2037,12,POST,/usr/admin/developer,303,5064,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",2796,Safari,Mac OS,Others
143.25.239.73,27,12,2037,12,POST,/usr/admin,403,4996,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",876,Opera,Linux,Mobile
114.25.79.50,27,12,2037,12,POST,/usr/login,500,5066,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",1588,Opera,Linux,Mobile
213.248.149.233,27,12,2037,12,POST,/usr/admin/developer,403,4955,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",490,Safari,Mac OS,Others
220.76.170.13,27,12,2037,12,POST,/usr/admin/developer,200,5061,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",124,Others,Linux,Mobile
246.135.158.185,27,12,2037,12,POST,/usr/register,502,5010,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",4959,Others,Windows,Others
179.213.22.105,27,12,2037,12,POST,/usr/admin/developer,303,4980,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",3431,Others,Windows,Others
36.70.55.98,27,12,2037,12,POST,/usr/admin/developer,304,5008,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",1913,Safari,iOS,Mobile
173.236.26.124,27,12,2037,12,POST,/usr/register,200,5058,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",1277,Opera,Linux,Mobile
119.108.121.82,27,12,2037,12,POST,/usr/admin/developer,500,4983,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",1820,Chrome,Windows,Others
75.145.221.1,27,12,2037,12,POST,/usr/register,502,5004,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",1797,Chrome,Linux,Mobile
11.104.128.37,27,12,2037,12,POST,/usr/admin,403,5059,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",3736,Others,Windows,Others
52.86.176.204,27,12,2037,12,POST,/usr/register,502,4954,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",715,Chrome,Linux,Mobile
169.152.49.6,27,12,2037,12,POST,/usr,404,4951,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,1371,Mozilla,Windows,Others
126.255.211.9,27,12,2037,12,POST,/usr/admin,304,4995,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",4970,Safari,iOS,Mobile
29.35.77.117,27,12,2037,12,POST,/usr/register,500,4990,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",2840,Safari,iOS,Mobile
112.180.185.117,27,12,2037,12,POST,/usr/register,403,4987,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",45,Opera,Linux,Mobile
9.180.89.21,27,12,2037,12,POST,/usr/login,404,5050,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",875,Safari,Mac OS,Others
6.210.163.125,27,12,2037,12,POST,/usr/login,200,4922,-,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,2969,Mozilla,Linux,Mobile
99.101.176.244,27,12,2037,12,POST,/usr/admin,303,5021,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,1563,Mozilla,Windows,Others
164.105.245.243,27,12,2037,12,POST,/usr/admin,502,5000,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,2967,Mozilla,Windows,Others
163.77.245.198,27,12,2037,12,POST,/usr/admin,200,4950,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",2907,Chrome,Linux,Mobile
18.140.45.57,27,12,2037,12,POST,/usr/login,404,5005,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",4375,Others,Linux,Mobile
203.236.57.43,27,12,2037,12,POST,/usr/register,404,4937,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",3613,Opera,Linux,Mobile
177.208.177.24,27,12,2037,12,POST,/usr/admin,303,4953,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,782,Mozilla,Windows,Others
16.112.0.214,27,12,2037,12,POST,/usr/admin/developer,500,5017,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",3463,Others,Linux,Mobile
178.129.58.113,27,12,2037,12,POST,/usr/admin,304,4950,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",3008,Safari,Mac OS,Others
99.107.224.62,27,12,2037,12,POST,/usr/login,303,4908,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",1139,Opera,Windows,Others
162.120.197.139,27,12,2037,12,POST,/usr,304,5045,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,4553,Mozilla,Linux,Mobile
11.221.254.77,27,12,2037,12,POST,/usr/admin,502,5013,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,3828,Mozilla,Windows,Others
160.99.94.163,27,12,2037,12,POST,/usr/admin,200,5013,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",850,Opera,Windows,Others
124.27.232.218,27,12,2037,12,POST,/usr,403,5060,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",3068,Safari,Mac OS,Others
161.134.214.110,27,12,2037,12,POST,/usr/admin/developer,200,4993,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",2079,Chrome,Linux,Mobile
170.90.104.229,27,12,2037,12,POST,/usr/register,403,4882,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",2978,Chrome,Windows,Others
135.247.122.198,27,12,2037,12,POST,/usr/admin/developer,500,4988,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",4548,Chrome,Linux,Mobile
126.56.132.149,27,12,2037,12,POST,/usr/admin,200,4937,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",1205,Opera,Linux,Mobile
41.71.102.153,27,12,2037,12,POST,/usr/admin/developer,403,5045,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",416,Opera,Linux,Mobile
81.46.94.97,27,12,2037,12,POST,/usr/admin/developer,200,4862,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",2325,Opera,Windows,Others
44.89.165.117,27,12,2037,12,POST,/usr/admin/developer,403,5005,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",4195,Opera,Linux,Mobile
168.156.190.41,27,12,2037,12,POST,/usr/login,200,5075,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",3346,Others,Linux,Mobile
186.37.80.168,27,12,2037,12,POST,/usr,502,4974,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",3208,Safari,iOS,Mobile
183.133.232.202,27,12,2037,12,POST,/usr/login,200,5070,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,4352,Mozilla,Linux,Mobile
229.4.127.184,27,12,2037,12,POST,/usr/register,200,4927,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",982,Opera,Windows,Others
127.46.140.48,27,12,2037,12,POST,/usr/admin/developer,303,5025,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",3937,Opera,Linux,Mobile
105.122.33.14,27,12,2037,12,POST,/usr/admin/developer,404,4931,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",3651,Safari,iOS,Mobile
87.167.2.128,27,12,2037,12,POST,/usr/login,500,5015,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",1578,Others,Windows,Others
235.244.187.98,27,12,2037,12,POST,/usr/register,304,5037,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,4236,Mozilla,Windows,Others
157.199.238.102,27,12,2037,12,POST,/usr,500,4961,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,3053,Mozilla,Linux,Mobile
4.9.185.72,27,12,2037,12,POST,/usr/admin,304,5043,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",1012,Others,Windows,Others
104.38.227.125,27,12,2037,12,POST,/usr/login,404,4984,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",1855,Chrome,Linux,Mobile
231.251.254.165,27,12,2037,12,POST,/usr/register,404,4966,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,2630,Mozilla,Linux,Mobile
133.236.2.80,27,12,2037,12,POST,/usr/login,403,5025,-,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,4210,Mozilla,Linux,Mobile
155.83.88.190,27,12,2037,12,POST,/usr,403,4929,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",1031,Others,Linux,Mobile
128.141.83.177,27,12,2037,12,POST,/usr/register,404,4921,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",3000,Chrome,Linux,Mobile
171.231.248.97,27,12,2037,12,POST,/usr,303,4985,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",4576,Opera,Windows,Others
40.114.207.143,27,12,2037,12,POST,/usr,404,5036,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",1212,Safari,iOS,Mobile
21.231.42.90,27,12,2037,12,POST,/usr/login,303,5016,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",3584,Safari,iOS,Mobile
218.135.224.172,27,12,2037,12,POST,/usr/register,500,4953,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",3191,Others,Windows,Others
136.255.34.103,27,12,2037,12,POST,/usr/login,200,5094,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",578,Safari,Mac OS,Others
183.126.153.65,27,12,2037,12,POST,/usr/register,303,4969,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",3477,Others,Linux,Mobile
149.139.114.118,27,12,2037,12,POST,/usr/admin/developer,404,5001,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",1336,Others,Linux,Mobile
248.9.130.154,27,12,2037,12,POST,/usr,502,5058,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",290,Chrome,Linux,Mobile
56.52.113.160,27,12,2037,12,POST,/usr/admin/developer,303,4983,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,1249,Mozilla,Linux,Mobile
122.39.219.239,27,12,2037,12,POST,/usr/register,303,4941,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",114,Opera,Linux,Mobile
198.137.50.0,27,12,2037,12,POST,/usr/admin,303,4990,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",3196,Safari,iOS,Mobile
155.246.5.139,27,12,2037,12,POST,/usr/admin,500,5129,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",3595,Others,Windows,Others
84.87.229.179,27,12,2037,12,POST,/usr/login,502,5085,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",2904,Opera,Windows,Others
102.78.217.252,27,12,2037,12,POST,/usr/admin,404,5038,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",1974,Chrome,Linux,Mobile
137.241.116.168,27,12,2037,12,POST,/usr/admin,200,5035,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,2056,Mozilla,Windows,Others
102.43.60.177,27,12,2037,12,POST,/usr/register,304,5020,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",1692,Opera,Windows,Others
116.81.113.227,27,12,2037,12,POST,/usr/admin/developer,404,4992,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",194,Safari,Mac OS,Others
78.156.123.26,27,12,2037,12,POST,/usr/admin,304,5051,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",3431,Chrome,Windows,Others
130.226.242.0,27,12,2037,12,POST,/usr/admin/developer,403,4930,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",2184,Others,Windows,Others
158.170.2.154,27,12,2037,12,POST,/usr/login,403,4926,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",4247,Opera,Linux,Mobile
89.155.100.169,27,12,2037,12,POST,/usr,404,4967,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",4758,Chrome,Linux,Mobile
198.40.250.61,27,12,2037,12,POST,/usr/register,500,5055,-,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,2065,Mozilla,Linux,Mobile
2.166.184.3,27,12,2037,12,POST,/usr/admin,403,4949,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,103,Mozilla,Windows,Others
234.80.45.20,27,12,2037,12,POST,/usr/admin/developer,502,5082,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",1916,Chrome,Windows,Others
99.99.142.97,27,12,2037,12,POST,/usr/admin/developer,304,4944,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",3513,Others,Linux,Mobile
177.8.41.107,27,12,2037,12,POST,/usr/admin/developer,303,5008,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",4322,Others,Windows,Others
15.165.81.231,27,12,2037,12,POST,/usr/login,200,5015,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",4094,Opera,Linux,Mobile
220.177.71.13,27,12,2037,12,POST,/usr/admin,304,5011,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",3637,Chrome,Linux,Mobile
33.123.105.255,27,12,2037,12,POST,/usr/register,200,4974,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",1382,Safari,iOS,Mobile
212.215.118.218,27,12,2037,12,POST,/usr/admin/developer,500,4951,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",3053,Opera,Linux,Mobile
98.138.104.70,27,12,2037,12,POST,/usr/admin,200,5051,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",3651,Chrome,Linux,Mobile
139.67.52.246,27,12,2037,12,POST,/usr,303,5026,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",2467,Chrome,Windows,Others
200.110.247.45,27,12,2037,12,POST,/usr/admin/developer,304,5024,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,2261,Mozilla,Linux,Mobile
66.181.160.91,27,12,2037,12,POST,/usr/register,303,4961,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",2804,Chrome,Windows,Others
181.17.225.246,27,12,2037,12,POST,/usr,502,5026,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",1651,Others,Windows,Others
42.76.33.62,27,12,2037,12,POST,/usr/admin,303,5011,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",4930,Chrome,Linux,Mobile
182.80.245.196,27,12,2037,12,POST,/usr/register,303,5104,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",2399,Opera,Linux,Mobile
