IPAddress,RemoteLogName,UserID,Day,Month,Year,HH,RequestType,API,StatusCode,Bytes,Refferer,UserAgent,ResponseTime,Browser,Os,Device
14.68.157.16,-,-,27,12,2037,12,PUT,/usr/register,403,4919,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,4187,Mozilla,Linux,Mobile
212.252.119.233,-,-,27,12,2037,12,PUT,/usr,304,5007,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",1841,Safari,iOS,Mobile
76.194.231.177,-,-,27,12,2037,12,DELETE,/usr/admin/developer,502,5003,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",2679,Safari,Mac OS,Others
183.173.27.255,-,-,27,12,2037,12,PUT,/usr,404,5015,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",2753,Chrome,Linux,Mobile
230.104.3.250,-,-,27,12,2037,12,POST,/usr/admin/developer,500,4990,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",191,Chrome,Linux,Mobile
141.97.206.188,-,-,27,12,2037,12,PUT,/usr/register,502,4984,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,1414,Mozilla,Windows,Others
245.247.127.178,-,-,27,12,2037,12,PUT,/usr/register,404,5062,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",3135,Chrome,Linux,Mobile
255.140.7.157,-,-,27,12,2037,12,PUT,/usr/login,200,5101,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",2039,Chrome,Windows,Others
229.222.251.212,-,-,27,12,2037,12,DELETE,/usr/login,200,5057,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",2010,Safari,Mac OS,Others
61.156.187.148,-,-,27,12,2037,12,DELETE,/usr,502,5021,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",3920,Others,Windows,Others
108.9.227.156,-,-,27,12,2037,12,DELETE,/usr,404,5060,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,44,Mozilla,Windows,Others
248.100.193.85,-,-,27,12,2037,12,GET,/usr,500,5025,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",4226,Chrome,Linux,Mobile
128.170.239.118,-,-,27,12,2037,12,POST,/usr,200,5028,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",10,Others,Windows,Others
217.110.75.59,-,-,27,12,2037,12,POST,/usr,303,5035,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",122,Safari,Mac OS,Others
232.54.236.201,-,-,27,12,2037,12,POST,/usr/admin,404,4955,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,2732,Mozilla,Windows,Others
66.156.161.82,-,-,27,12,2037,12,POST,/usr/admin/developer,403,4987,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",2648,Opera,Windows,Others
60.15.57.233,-,-,27,12,2037,12,DELETE,/usr/admin,403,4979,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",4234,Others,Windows,Others
140.239.54.78,-,-,27,12,2037,12,PUT,/usr/login,304,5029,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",1951,Safari,Mac OS,Others
238.14.145.25,-,-,27,12,2037,12,PUT,/usr/admin,200,5050,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,3617,Mozilla,Windows,Others
35.176.61.133,-,-,27,12,2037,12,DELETE,/usr/login,404,5022,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",2193,Opera,Linux,Mobile
48.172.208.215,-,-,27,12,2037,12,GET,/usr/admin/developer,303,5017,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",4787,Opera,Linux,Mobile
34.173.196.6,-,-,27,12,2037,12,POST,/usr/register,403,4946,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",1123,Safari,Mac OS,Others
8.158.142.110,-,-,27,12,2037,12,PUT,/usr/admin,500,4977,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,4934,Mozilla,Linux,Mobile
29.28.140.134,-,-,27,12,2037,12,PUT,/usr,500,5047,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,2956,Mozilla,Windows,Others
62.125.167.185,-,-,27,12,2037,12,DELETE,/usr/admin,500,5004,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",1187,Others,Linux,Mobile
31.35.64.57,-,-,27,12,2037,12,GET,/usr,403,4941,-,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,2566,Mozilla,Linux,Mobile
147.212.40.75,-,-,27,12,2037,12,DELETE,/usr/admin/developer,303,5011,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",3456,Opera,Windows,Others
236.225.169.130,-,-,27,12,2037,12,POST,/usr/admin/developer,403,5000,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",4347,Safari,Mac OS,Others
59.126.18.2,-,-,27,12,2037,12,GET,/usr,403,4955,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",1514,Others,Linux,Mobile
105.31.242.13,-,-,27,12,2037,12,DELETE,/usr/register,303,5107,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",1970,Chrome,Windows,Others
142.76.206.169,-,-,27,12,2037,12,GET,/usr,404,4998,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",1763,Others,Windows,Others
60.146.42.159,-,-,27,12,2037,12,POST,/usr/admin/developer,303,5015,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",2916,Chrome,Linux,Mobile
146.37.237.53,-,-,27,12,2037,12,DELETE,/usr/register,500,5008,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",1742,Safari,Mac OS,Others
225.87.45.254,-,-,27,12,2037,12,POST,/usr/login,304,5014,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",2504,Others,Windows,Others
38.176.159.137,-,-,27,12,2037,12,PUT,/usr/admin,303,5039,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",69,Safari,Mac OS,Others
212.143.28.74,-,-,27,12,2037,12,GET,/usr/admin,500,5119,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",1670,Opera,Linux,Mobile
86.246.67.134,-,-,27,12,2037,12,POST,/usr/register,404,5028,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,3536,Mozilla,Linux,Mobile
185.11.44.203,-,-,27,12,2037,12,GET,/usr/login,303,4947,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",4004,Safari,Mac OS,Others
158.178.25.203,-,-,27,12,2037,12,DELETE,/usr/login,304,5079,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,1429,Mozilla,Windows,Others
214.1.217.80,-,-,27,12,2037,12,POST,/usr/register,502,5047,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",1805,Chrome,Windows,Others
204.230.138.171,-,-,27,12,2037,12,GET,/usr/admin/developer,303,5038,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",2812,Safari,iOS,Mobile
104.151.180.137,-,-,27,12,2037,12,GET,/usr/login,200,4997,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",4312,Opera,Linux,Mobile
255.71.142.97,-,-,27,12,2037,12,DELETE,/usr/admin,502,5057,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",2476,Chrome,Windows,Others
226.125.181.30,-,-,27,12,2037,12,PUT,/usr/admin/developer,303,4992,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",1322,Others,Windows,Others
173.168.21.95,-,-,27,12,2037,12,GET,/usr/register,200,4949,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",2118,Others,Windows,Others
17.21.41.139,-,-,27,12,2037,12,POST,/usr/register,200,4978,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",685,Opera,Windows,Others
30.218.143.153,-,-,27,12,2037,12,PUT,/usr/admin,304,4959,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",2216,Opera,Linux,Mobile
88.202.238.21,-,-,27,12,2037,12,POST,/usr/admin,404,4979,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",282,Safari,Mac OS,Others
170.74.236.28,-,-,27,12,2037,12,GET,/usr/admin/developer,303,4940,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",1791,Chrome,Linux,Mobile
152.8.160.33,-,-,27,12,2037,12,POST,/usr/register,303,5008,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",4849,Opera,Windows,Others
130.172.196.185,-,-,27,12,2037,12,DELETE,/usr/admin,403,5027,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",2690,Chrome,Windows,Others
116.108.237.130,-,-,27,12,2037,12,DELETE,/usr/admin,500,5010,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",1811,Opera,Linux,Mobile
34.240.75.34,-,-,27,12,2037,12,GET,/usr,303,4924,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",3415,Others,Linux,Mobile
219.153.199.225,-,-,27,12,2037,12,GET,/usr/register,404,5086,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",3110,Opera,Linux,Mobile
244.208.203.158,-,-,27,12,2037,12,PUT,/usr/admin,403,4994,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,140,Mozilla,Linux,Mobile
254.56.20.135,-,-,27,12,2037,12,POST,/usr/login,403,5050,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",556,Others,Linux,Mobile
44.159.137.25,-,-,27,12,2037,12,DELETE,/usr/admin/developer,304,4984,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",787,Chrome,Windows,Others
151.240.244.156,-,-,27,12,2037,12,GET,/usr,404,4978,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",2208,Safari,iOS,Mobile
158.238.242.71,-,-,27,12,2037,12,GET,/usr/admin/developer,404,5034,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",4829,Chrome,Windows,Others
141.21.238.37,-,-,27,12,2037,12,GET,/usr/admin,304,5029,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",2424,Safari,iOS,Mobile
222.51.2.25,-,-,27,12,2037,12,PUT,/usr/admin,500,4938,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",3093,Chrome,Linux,Mobile
239.146.221.34,-,-,27,12,2037,12,GET,/usr/login,502,5007,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",3071,Chrome,Windows,Others
223.207.107.147,-,-,27,12,2037,12,POST,/usr/register,404,5015,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",634,Chrome,Linux,Mobile
32.244.30.186,-,-,27,12,2037,12,POST,/usr,404,5005,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",3419,Safari,iOS,Mobile
118.61.197.6,-,-,27,12,2037,12,GET,/usr,303,5000,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",4970,Safari,Mac OS,Others
252.106.245.163,-,-,27,12,2037,12,GET,/usr/admin,500,4999,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",2976,Chrome,Linux,Mobile
148.134.182.42,-,-,27,12,2037,12,DELETE,/usr/admin/developer,304,5012,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",1048,Opera,Windows,Others
77.53.33.142,-,-,27,12,2037,12,PUT,/usr/register,303,4987,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",4291,Chrome,Linux,Mobile
116.213.191.137,-,-,27,12,2037,12,POST,/usr/register,404,4961,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",4716,Others,Linux,Mobile
203.131.99.59,-,-,27,12,2037,12,PUT,/usr,502,4937,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,3644,Mozilla,Windows,Others
113.28.135.207,-,-,27,12,2037,12,GET,/usr/login,502,5048,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",4562,Opera,Linux,Mobile
77.119.40.16,-,-,27,12,2037,12,POST,/usr/admin,200,4985,-,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,4765,Mozilla,Linux,Mobile
184.69.172.244,-,-,27,12,2037,12,POST,/usr/admin,500,5069,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",1283,Others,Windows,Others
87.6.2.241,-,-,27,12,2037,12,GET,/usr/admin/developer,500,5103,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",2982,Opera,Linux,Mobile
242.142.205.54,-,-,27,12,2037,12,PUT,/usr/login,403,4990,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",4597,Opera,Windows,Others
64.120.168.228,-,-,27,12,2037,12,DELETE,/usr,303,5018,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",3224,Safari,iOS,Mobile
17.78.113.80,-,-,27,12,2037,12,DELETE,/usr,304,5038,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",500,Others,Linux,Mobile
1.89.102.161,-,-,27,12,2037,12,PUT,/usr,500,5076,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",1865,Opera,Windows,Others
1.133.129.192,-,-,27,12,2037,12,DELETE,/usr/admin/developer,304,5034,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",3959,Opera,Windows,Others
78.149.97.172,-,-,27,12,2037,12,GET,/usr/admin,403,4820,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",3171,Others,Windows,Others
66.196.117.164,-,-,27,12,2037,12,GET,/usr/register,404,4982,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",2888,Opera,Linux,Mobile
212.166.118.231,-,-,27,12,2037,12,POST,/usr,200,5061,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",2925,Others,Linux,Mobile
202.236.152.147,-,-,27,12,2037,12,POST,/usr/login,500,5101,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",295,Others,Windows,Others
144.1.19.187,-,-,27,12,2037,12,DELETE,/usr/admin,403,5056,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",4198,Opera,Windows,Others
77.169.173.227,-,-,27,12,2037,12,PUT,/usr/login,404,5025,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",3830,Opera,Linux,Mobile
107.16.233.88,-,-,27,12,2037,12,DELETE,/usr/register,303,5026,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",4497,Safari,iOS,Mobile
26.172.165.160,-,-,27,12,2037,12,GET,/usr/admin,403,5049,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,1389,Mozilla,Linux,Mobile
177.169.209.211,-,-,27,12,2037,12,POST,/usr/register,500,4979,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",1171,Safari,Mac OS,Others
11.93.49.128,-,-,27,12,2037,12,DELETE,/usr/admin,403,4963,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",29,Safari,Mac OS,Others
43.193.161.61,-,-,27,12,2037,12,DELETE,/usr/login,403,5019,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",4480,Safari,Mac OS,Others
14.237.191.178,-,-,27,12,2037,12,PUT,/usr,502,4998,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",2501,Chrome,Windows,Others
60.28.254.127,-,-,27,12,2037,12,DELETE,/usr/admin,403,5000,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",3060,Opera,Windows,Others
253.84.0.226,-,-,27,12,2037,12,GET,/usr/login,403,4953,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",89,Safari,Mac OS,Others
244.144.35.244,-,-,27,12,2037,12,POST,/usr/login,200,5016,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",1823,Safari,Mac OS,Others
